,PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,Player Name
987,78497,Jerry,West,Los Angeles Lakers,All-Defensive Team,1,1971-72,,,1610612747,Award,Kia Motors,KIADT,,Jerry West
988,78497,Jerry,West,Los Angeles Lakers,All-Defensive Team,1,1972-73,,,1610612747,Award,Kia Motors,KIADT,,Jerry West
989,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1961-62,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
990,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1962-63,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
991,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1963-64,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
992,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1964-65,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
993,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1965-66,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
994,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1966-67,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
995,78497,Jerry,West,Los Angeles Lakers,All-NBA,2,1967-68,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
996,78497,Jerry,West,Los Angeles Lakers,All-NBA,2,1968-69,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
997,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1969-70,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
998,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1970-71,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
999,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1971-72,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
1000,78497,Jerry,West,Los Angeles Lakers,All-NBA,1,1972-73,,,1610612747,Award,Kia Motors,KIANT,,Jerry West
1001,78497,Jerry,West,,Hall of Fame Inductee,,1980,,,,Award,Hall of Fame,,,Jerry West
1002,78497,Jerry,West,Los Angeles Lakers,NBA All-Star Most Valuable Player,,1971-72,,,,Award,Kia Motors,KAMVP,,Jerry West
1003,78497,Jerry,West,Los Angeles Lakers,NBA Finals Most Valuable Player,,1968-69,,,,Award,Kia Motors,KFMVP,,Jerry West
1004,78497,Jerry,West,USA,Olympic Gold Medal,,1960,,,,Award,Olympic,Gold,,Jerry West
